player_id,prediction_period_id,m6_features
oe:player:e8aba5fbfc41b0621226b08a87e3ded,period:f6ad6d70568c5aa4ddb9,"{""bo_format_context"": NaN, ""canonical_matchup_probability"": NaN, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.47621013689725544, ""prior_champion_observation_count"": 23.0, ""prior_core_state"": -0.4916789636402896, ""prior_effective_evidence"": 22.8356815286375, ""prior_median_performance"": 11.77, ""prior_player_rating"": 1489.7794303030232, ""prior_q25_performance"": 4.723, ""prior_raw_observation_count"": 23.0, ""prior_residual_uncertainty"": 0.18514092438520072, ""prior_role_adjusted_kp"": 0.1361267053374734, ""prior_role_relative_rating"": -0.10220569696976882, ""prior_starter_reliability"": 0.9181416254916814, ""prior_team_state"": -0.4067170047300515, ""prior_team_strength"": 0.0743730915672709, ""schedule_opponent_context"": NaN, ""playstyle_applicable"": 1.0}"
oe:player:f02f1c8275084050765b4b6414bdfda,period:f6ad6d70568c5aa4ddb9,"{""bo_format_context"": 4.0, ""canonical_matchup_probability"": 0.48048334, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.6484550501848384, ""prior_champion_observation_count"": 154.0, ""prior_core_state"": -0.0016245233764253055, ""prior_effective_evidence"": 79.14772441746062, ""prior_median_performance"": 16.05, ""prior_player_rating"": 1520.807768358294, ""prior_q25_performance"": 10.402999999999999, ""prior_raw_observation_count"": 154.0, ""prior_residual_uncertainty"": 0.10715192089571653, ""prior_role_adjusted_kp"": 0.1482274879060043, ""prior_role_relative_rating"": 0.20807768358294038, ""prior_starter_reliability"": 0.9603022369704155, ""prior_team_state"": -0.11357252412160701, ""prior_team_strength"": 0.23754519200529967, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 1.0}"
oe:player:f35d122e169ccf24593a4d06927a3e2,period:f6ad6d70568c5aa4ddb9,"{""bo_format_context"": 4.0, ""canonical_matchup_probability"": 0.48359212, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.670794221013992, ""prior_champion_observation_count"": 183.0, ""prior_core_state"": -0.009302762019691307, ""prior_effective_evidence"": 73.8222602327885, ""prior_median_performance"": 15.41, ""prior_player_rating"": 1517.565348053617, ""prior_q25_performance"": 10.879999999999999, ""prior_raw_observation_count"": 183.0, ""prior_residual_uncertainty"": 0.1, ""prior_role_adjusted_kp"": 0.11144300195692411, ""prior_role_relative_rating"": 0.17565348053617028, ""prior_starter_reliability"": 0.9542565407598305, ""prior_team_state"": -0.04972249223833474, ""prior_team_strength"": 0.2578593504293546, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 1.0}"
oe:player:09d60b7619558098c8be8459e6061b9,period:f14a4fb0f93da34e9201,"{""bo_format_context"": NaN, ""canonical_matchup_probability"": NaN, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.5084005566850478, ""prior_champion_observation_count"": 53.0, ""prior_core_state"": -0.15690643347407152, ""prior_effective_evidence"": 45.291674682062094, ""prior_median_performance"": 16.16, ""prior_player_rating"": 1505.749255942138, ""prior_q25_performance"": 8.77, ""prior_raw_observation_count"": 53.0, ""prior_residual_uncertainty"": 0.12391235854023934, ""prior_role_adjusted_kp"": 0.07815586409407753, ""prior_role_relative_rating"": 0.057492559421380575, ""prior_starter_reliability"": 0.9475767748525484, ""prior_team_state"": -0.28674682315084654, ""prior_team_strength"": 0.11587614684614522, ""schedule_opponent_context"": NaN, ""playstyle_applicable"": 0.0}"
oe:player:460ae5a7af8d68f7831b70307210ab3,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 4.0, ""canonical_matchup_probability"": 0.49286271, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.6219451998640194, ""prior_champion_observation_count"": 52.0, ""prior_core_state"": -0.057963961233920794, ""prior_effective_evidence"": 46.00456231457148, ""prior_median_performance"": 17.75, ""prior_player_rating"": 1509.6099539523145, ""prior_q25_performance"": 9.717, ""prior_raw_observation_count"": 52.0, ""prior_residual_uncertainty"": 0.12858353892948396, ""prior_role_adjusted_kp"": -0.1307431924463778, ""prior_role_relative_rating"": 0.09609953952314439, ""prior_starter_reliability"": 0.9479842064478732, ""prior_team_state"": -0.08639002124150197, ""prior_team_strength"": 0.24692652375421156, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 0.0}"
oe:player:4e0619e57cb50c4ab1230c2dd72df1b,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 8.0, ""canonical_matchup_probability"": 0.44273581, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.4568740799373454, ""prior_champion_observation_count"": 154.0, ""prior_core_state"": -0.47845539992007574, ""prior_effective_evidence"": 57.54926640427939, ""prior_median_performance"": 12.784, ""prior_player_rating"": 1489.5659020432538, ""prior_q25_performance"": 4.6899999999999995, ""prior_raw_observation_count"": 154.0, ""prior_residual_uncertainty"": 0.1266638684305011, ""prior_role_adjusted_kp"": -0.14282476788971077, ""prior_role_relative_rating"": -0.1043409795674622, ""prior_starter_reliability"": 0.9309898893572125, ""prior_team_state"": -0.36870598761420315, ""prior_team_strength"": 0.0702681797766005, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 0.0}"
oe:player:73d2b65353d7b00e0f198ffdc085edc,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 8.0, ""canonical_matchup_probability"": 0.50046171, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.6346770069244019, ""prior_champion_observation_count"": 191.0, ""prior_core_state"": 0.005070870786863529, ""prior_effective_evidence"": 76.95769348503585, ""prior_median_performance"": 17.888, ""prior_player_rating"": 1515.5426820302214, ""prior_q25_performance"": 9.65, ""prior_raw_observation_count"": 191.0, ""prior_residual_uncertainty"": 0.10225651813262693, ""prior_role_adjusted_kp"": 0.2680443319728338, ""prior_role_relative_rating"": 0.15542682030221364, ""prior_starter_reliability"": 0.958353852543812, ""prior_team_state"": -0.018382003623021725, ""prior_team_strength"": 0.2754776337938478, ""schedule_opponent_context"": 2.0, ""playstyle_applicable"": 0.0}"
oe:player:b57dad2e02488237bab9f06f7bb9f54,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 16.0, ""canonical_matchup_probability"": 0.52999557, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.6739859192645521, ""prior_champion_observation_count"": 110.0, ""prior_core_state"": 0.19750745862909946, ""prior_effective_evidence"": 76.30046224859144, ""prior_median_performance"": 20.438, ""prior_player_rating"": 1525.8762529924536, ""prior_q25_performance"": 12.49, ""prior_raw_observation_count"": 110.0, ""prior_residual_uncertainty"": 0.1089231147198957, ""prior_role_adjusted_kp"": 0.033084413241350974, ""prior_role_relative_rating"": 0.258762529924537, ""prior_starter_reliability"": 0.9593907638831234, ""prior_team_state"": 0.0425428232541029, ""prior_team_strength"": 0.3003343866596625, ""schedule_opponent_context"": 3.0, ""playstyle_applicable"": 0.0}"
oe:player:c62a5235ad6bc113a1e64eb0e9aa8c8,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 4.0, ""canonical_matchup_probability"": 0.50075997, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.5869356540541625, ""prior_champion_observation_count"": 69.0, ""prior_core_state"": -0.023122692533136216, ""prior_effective_evidence"": 59.90330735594926, ""prior_median_performance"": 18.775, ""prior_player_rating"": 1511.8768089634002, ""prior_q25_performance"": 9.353, ""prior_raw_observation_count"": 69.0, ""prior_residual_uncertainty"": 0.10253490379067556, ""prior_role_adjusted_kp"": 0.07557786328856916, ""prior_role_relative_rating"": 0.11876808963400307, ""prior_starter_reliability"": 0.9562796798879656, ""prior_team_state"": 0.02925466928311623, ""prior_team_strength"": 0.3033742496976836, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 0.0}"
oe:player:8a5dbe19794784cfd0553556844f045,period:f14a4fb0f93da34e9201,"{""bo_format_context"": NaN, ""canonical_matchup_probability"": NaN, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.4998069879080605, ""prior_champion_observation_count"": 81.0, ""prior_core_state"": -0.27173197921886216, ""prior_effective_evidence"": 50.4677258269577, ""prior_median_performance"": 14.169, ""prior_player_rating"": 1496.9087524501451, ""prior_q25_performance"": 6.09, ""prior_raw_observation_count"": 81.0, ""prior_residual_uncertainty"": 0.11846667104122886, ""prior_role_adjusted_kp"": -0.02320660821170007, ""prior_role_relative_rating"": -0.030912475498548832, ""prior_starter_reliability"": 0.9502719292973714, ""prior_team_state"": -0.28674682315084654, ""prior_team_strength"": 0.11587614684614522, ""schedule_opponent_context"": NaN, ""playstyle_applicable"": 0.0}"
oe:player:96da046ebab4cac9bcba2c9afd85999,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 8.0, ""canonical_matchup_probability"": 0.50046171, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.5949029375344113, ""prior_champion_observation_count"": 191.0, ""prior_core_state"": -0.09217024088887636, ""prior_effective_evidence"": 76.95769348503585, ""prior_median_performance"": 17.036, ""prior_player_rating"": 1507.3355103316158, ""prior_q25_performance"": 8.668000000000001, ""prior_raw_observation_count"": 191.0, ""prior_residual_uncertainty"": 0.1, ""prior_role_adjusted_kp"": -0.03727745032947409, ""prior_role_relative_rating"": 0.0733551033161566, ""prior_starter_reliability"": 0.958353852543812, ""prior_team_state"": -0.018382003623021725, ""prior_team_strength"": 0.2754776337938478, ""schedule_opponent_context"": 2.0, ""playstyle_applicable"": 0.0}"
oe:player:9772f394c5e44d54e76aae1647217d0,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 4.0, ""canonical_matchup_probability"": 0.50075997, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.6170100346757467, ""prior_champion_observation_count"": 211.0, ""prior_core_state"": 0.010291327189366437, ""prior_effective_evidence"": 82.47338965992257, ""prior_median_performance"": 18.616, ""prior_player_rating"": 1514.784870888852, ""prior_q25_performance"": 9.65, ""prior_raw_observation_count"": 211.0, ""prior_residual_uncertainty"": 0.1, ""prior_role_adjusted_kp"": 0.07199817334759694, ""prior_role_relative_rating"": 0.14784870888852059, ""prior_starter_reliability"": 0.9627732433986461, ""prior_team_state"": 0.02925466928311623, ""prior_team_strength"": 0.3033742496976836, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 0.0}"
oe:player:a8307167f3a1c933295bb9e3d43700e,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 16.0, ""canonical_matchup_probability"": 0.52999557, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.6762680613979414, ""prior_champion_observation_count"": 71.0, ""prior_core_state"": 0.076301590277616, ""prior_effective_evidence"": 62.19645218576863, ""prior_median_performance"": 19.412, ""prior_player_rating"": 1517.2461901999677, ""prior_q25_performance"": 11.8, ""prior_raw_observation_count"": 71.0, ""prior_residual_uncertainty"": 0.10113287225742223, ""prior_role_adjusted_kp"": -0.09389131108900688, ""prior_role_relative_rating"": 0.17246190199967748, ""prior_starter_reliability"": 0.9549404938032735, ""prior_team_state"": 0.0425428232541029, ""prior_team_strength"": 0.3003343866596625, ""schedule_opponent_context"": 3.0, ""playstyle_applicable"": 0.0}"
oe:player:ed455f823b6586e9e3621dfb5aeb42e,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 4.0, ""canonical_matchup_probability"": 0.49286271, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.5448364070477995, ""prior_champion_observation_count"": 215.0, ""prior_core_state"": -0.1077311767703935, ""prior_effective_evidence"": 84.43665647929785, ""prior_median_performance"": 15.881, ""prior_player_rating"": 1508.5077214878236, ""prior_q25_performance"": 8.852, ""prior_raw_observation_count"": 215.0, ""prior_residual_uncertainty"": 0.1, ""prior_role_adjusted_kp"": -0.017754403652053864, ""prior_role_relative_rating"": 0.08507721487823637, ""prior_starter_reliability"": 0.9629885943669677, ""prior_team_state"": -0.08639002124150197, ""prior_team_strength"": 0.24692652375421156, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 0.0}"
oe:player:fbadcf84fcfb01a251de88055f631cb,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 8.0, ""canonical_matchup_probability"": 0.44273581, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.49966841837136927, ""prior_champion_observation_count"": 165.0, ""prior_core_state"": -0.1901806030258063, ""prior_effective_evidence"": 60.831657912887096, ""prior_median_performance"": 14.56, ""prior_player_rating"": 1504.1970025369096, ""prior_q25_performance"": 6.062, ""prior_raw_observation_count"": 165.0, ""prior_residual_uncertainty"": 0.11566777187043742, ""prior_role_adjusted_kp"": 0.28028369798054614, ""prior_role_relative_rating"": 0.04197002536909694, ""prior_starter_reliability"": 0.9500245348156473, ""prior_team_state"": -0.36870598761420315, ""prior_team_strength"": 0.0702681797766005, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 0.0}"
oe:player:63ba5c5e5bb73ace706183b5e05a27e,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 4.0, ""canonical_matchup_probability"": 0.50075997, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.6440334322886927, ""prior_champion_observation_count"": 142.0, ""prior_core_state"": 0.09471456583909693, ""prior_effective_evidence"": 65.11665045125044, ""prior_median_performance"": 18.767, ""prior_player_rating"": 1522.904856985541, ""prior_q25_performance"": 11.15, ""prior_raw_observation_count"": 142.0, ""prior_residual_uncertainty"": 0.11876391747328775, ""prior_role_adjusted_kp"": 0.12805695276794965, ""prior_role_relative_rating"": 0.22904856985541, ""prior_starter_reliability"": 0.9580847424299636, ""prior_team_state"": 0.02925466928311623, ""prior_team_strength"": 0.3033742496976836, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 0.0}"
oe:player:7e0e7ac2a199e8e2ecb30499a3b2153,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 4.0, ""canonical_matchup_probability"": 0.49286271, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.5512953719904452, ""prior_champion_observation_count"": 169.0, ""prior_core_state"": -0.22326837854457104, ""prior_effective_evidence"": 51.2372106054282, ""prior_median_performance"": 15.665000000000001, ""prior_player_rating"": 1504.2141657992709, ""prior_q25_performance"": 7.401999999999999, ""prior_raw_observation_count"": 169.0, ""prior_residual_uncertainty"": 0.1400544209501406, ""prior_role_adjusted_kp"": -0.018558557849861754, ""prior_role_relative_rating"": 0.04214165799270879, ""prior_starter_reliability"": 0.947910770324801, ""prior_team_state"": -0.08639002124150197, ""prior_team_strength"": 0.24692652375421156, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 0.0}"
oe:player:83eb62484689106807fcf5ad55b5479,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 16.0, ""canonical_matchup_probability"": 0.52999557, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.627836383259369, ""prior_champion_observation_count"": 71.0, ""prior_core_state"": -0.021296214905001703, ""prior_effective_evidence"": 62.19645218576863, ""prior_median_performance"": 15.963, ""prior_player_rating"": 1509.263315190281, ""prior_q25_performance"": 11.52, ""prior_raw_observation_count"": 71.0, ""prior_residual_uncertainty"": 0.10115408260472013, ""prior_role_adjusted_kp"": -0.012230320528050951, ""prior_role_relative_rating"": 0.09263315190281043, ""prior_starter_reliability"": 0.9549404938032735, ""prior_team_state"": 0.0425428232541029, ""prior_team_strength"": 0.3003343866596625, ""schedule_opponent_context"": 3.0, ""playstyle_applicable"": 0.0}"
oe:player:da87886941820cfc2eee112d0143e90,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 8.0, ""canonical_matchup_probability"": 0.50046171, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.6526856181789782, ""prior_champion_observation_count"": 101.0, ""prior_core_state"": -0.06741575697332383, ""prior_effective_evidence"": 66.01104010730278, ""prior_median_performance"": 16.654, ""prior_player_rating"": 1509.5833952185365, ""prior_q25_performance"": 9.83, ""prior_raw_observation_count"": 101.0, ""prior_residual_uncertainty"": 0.12345412549786221, ""prior_role_adjusted_kp"": -0.08913538774323836, ""prior_role_relative_rating"": 0.09583395218536399, ""prior_starter_reliability"": 0.9551819195493616, ""prior_team_state"": -0.018382003623021725, ""prior_team_strength"": 0.2754776337938478, ""schedule_opponent_context"": 2.0, ""playstyle_applicable"": 0.0}"
oe:player:e3aa452243a476669824e52c1b7fc6b,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 8.0, ""canonical_matchup_probability"": 0.44273581, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.48628754122088824, ""prior_champion_observation_count"": 23.0, ""prior_core_state"": -0.49514845880797564, ""prior_effective_evidence"": 22.809569593116088, ""prior_median_performance"": 9.91, ""prior_player_rating"": 1490.4951830978964, ""prior_q25_performance"": 6.15, ""prior_raw_observation_count"": 23.0, ""prior_residual_uncertainty"": 0.18619463068086045, ""prior_role_adjusted_kp"": -0.02986498484348779, ""prior_role_relative_rating"": -0.09504816902103504, ""prior_starter_reliability"": 0.9166809366867021, ""prior_team_state"": -0.36870598761420315, ""prior_team_strength"": 0.0702681797766005, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 0.0}"
oe:player:fddde6d256bee26713f64ad9b2a9394,period:f14a4fb0f93da34e9201,"{""bo_format_context"": NaN, ""canonical_matchup_probability"": NaN, ""playstyle_class_1_probability"": NaN, ""playstyle_class_2_probability"": NaN, ""playstyle_uncertainty"": NaN, ""playstyle_unknown_probability"": NaN, ""prior_above_role_median_rate"": 0.4546940707600163, ""prior_champion_observation_count"": 94.0, ""prior_core_state"": -0.46094062204899866, ""prior_effective_evidence"": 54.2387657321027, ""prior_median_performance"": 13.21, ""prior_player_rating"": 1482.7644512248103, ""prior_q25_performance"": 5.603, ""prior_raw_observation_count"": 94.0, ""prior_residual_uncertainty"": 0.12192655945711277, ""prior_role_adjusted_kp"": -0.2629947238136049, ""prior_role_relative_rating"": -0.17235548775189682, ""prior_starter_reliability"": 0.9519262753976816, ""prior_team_state"": -0.28674682315084654, ""prior_team_strength"": 0.11587614684614522, ""schedule_opponent_context"": NaN, ""playstyle_applicable"": 0.0}"
oe:player:05fafeaf23dc3285558a4e968970b9f,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 4.0, ""canonical_matchup_probability"": 0.50075997, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.658632102947188, ""prior_champion_observation_count"": 195.0, ""prior_core_state"": 0.11100655998424828, ""prior_effective_evidence"": 75.04951560959961, ""prior_median_performance"": 19.5034, ""prior_player_rating"": 1523.6010679100702, ""prior_q25_performance"": 10.519300000000001, ""prior_raw_observation_count"": 195.0, ""prior_residual_uncertainty"": 0.1, ""prior_role_adjusted_kp"": 0.2088977238724838, ""prior_role_relative_rating"": 0.23601067910070186, ""prior_starter_reliability"": 0.9598882713957096, ""prior_team_state"": 0.02925466928311623, ""prior_team_strength"": 0.3033742496976836, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 1.0}"
oe:player:10fcffece0ac7be85f09c4b51a75762,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 4.0, ""canonical_matchup_probability"": 0.49286271, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.6420831143429625, ""prior_champion_observation_count"": 176.0, ""prior_core_state"": -0.008127037441927202, ""prior_effective_evidence"": 54.09734991307785, ""prior_median_performance"": 18.753, ""prior_player_rating"": 1517.5069017457765, ""prior_q25_performance"": 9.081199999999999, ""prior_raw_observation_count"": 176.0, ""prior_residual_uncertainty"": 0.13455292930487503, ""prior_role_adjusted_kp"": 0.022563330774393445, ""prior_role_relative_rating"": 0.1750690174577653, ""prior_starter_reliability"": 0.9486028105274017, ""prior_team_state"": -0.08639002124150197, ""prior_team_strength"": 0.24692652375421156, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 1.0}"
oe:player:6c7c8b16d921fbf3394e228f1554ef5,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 8.0, ""canonical_matchup_probability"": 0.44273581, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.4643738887875144, ""prior_champion_observation_count"": 52.0, ""prior_core_state"": -0.31995823099832815, ""prior_effective_evidence"": 28.292563738602674, ""prior_median_performance"": 9.6011, ""prior_player_rating"": 1506.0575745228566, ""prior_q25_performance"": 4.6158, ""prior_raw_observation_count"": 52.0, ""prior_residual_uncertainty"": 0.1866716202813177, ""prior_role_adjusted_kp"": 0.35354236083950735, ""prior_role_relative_rating"": 0.06057574522856692, ""prior_starter_reliability"": 0.9176510701861045, ""prior_team_state"": -0.36870598761420315, ""prior_team_strength"": 0.0702681797766005, ""schedule_opponent_context"": 1.0, ""playstyle_applicable"": 1.0}"
oe:player:81acc6bcde5c927c78e0990e9887f84,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 16.0, ""canonical_matchup_probability"": 0.52999557, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.7033262932517264, ""prior_champion_observation_count"": 221.0, ""prior_core_state"": 0.09672314632523857, ""prior_effective_evidence"": 92.91688839866957, ""prior_median_performance"": 17.386499999999998, ""prior_player_rating"": 1523.6577941299038, ""prior_q25_performance"": 11.5728, ""prior_raw_observation_count"": 221.0, ""prior_residual_uncertainty"": 0.1, ""prior_role_adjusted_kp"": 0.06143481849345954, ""prior_role_relative_rating"": 0.23657794129903756, ""prior_starter_reliability"": 0.9631512515645809, ""prior_team_state"": 0.0425428232541029, ""prior_team_strength"": 0.3003343866596625, ""schedule_opponent_context"": 3.0, ""playstyle_applicable"": 1.0}"
oe:player:9191e392e93a6ef011ef76b5b83ee6c,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 8.0, ""canonical_matchup_probability"": 0.50046171, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.6419740668831568, ""prior_champion_observation_count"": 179.0, ""prior_core_state"": 0.0358658057871768, ""prior_effective_evidence"": 76.53338379545086, ""prior_median_performance"": 17.4416, ""prior_player_rating"": 1521.5723718826866, ""prior_q25_performance"": 9.6649, ""prior_raw_observation_count"": 179.0, ""prior_residual_uncertainty"": 0.10375182288815589, ""prior_role_adjusted_kp"": 0.16482994379369412, ""prior_role_relative_rating"": 0.21572371882686692, ""prior_starter_reliability"": 0.9582472394048371, ""prior_team_state"": -0.018382003623021725, ""prior_team_strength"": 0.2754776337938478, ""schedule_opponent_context"": 2.0, ""playstyle_applicable"": 1.0}"
oe:player:bb20d273a22a0d558c8853822631f60,period:f14a4fb0f93da34e9201,"{""bo_format_context"": NaN, ""canonical_matchup_probability"": NaN, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.5382159982869404, ""prior_champion_observation_count"": 68.0, ""prior_core_state"": -0.12724691656123685, ""prior_effective_evidence"": 46.138213345626305, ""prior_median_performance"": 14.0786, ""prior_player_rating"": 1511.4305712858165, ""prior_q25_performance"": 7.8927, ""prior_raw_observation_count"": 68.0, ""prior_residual_uncertainty"": 0.1329624429172993, ""prior_role_adjusted_kp"": 0.20649553517034147, ""prior_role_relative_rating"": 0.11430571285816486, ""prior_starter_reliability"": 0.948015974791579, ""prior_team_state"": -0.28674682315084654, ""prior_team_strength"": 0.11587614684614522, ""schedule_opponent_context"": NaN, ""playstyle_applicable"": 1.0}"
oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,period:f14a4fb0f93da34e9201,"{""bo_format_context"": 16.0, ""canonical_matchup_probability"": 0.52999557, ""playstyle_class_1_probability"": 0.25, ""playstyle_class_2_probability"": 0.25, ""playstyle_uncertainty"": 0.7196394630357186, ""playstyle_unknown_probability"": 0.5, ""prior_above_role_median_rate"": 0.6134503067687189, ""prior_champion_observation_count"": 190.0, ""prior_core_state"": -0.1217178850724768, ""prior_effective_evidence"": 85.75303074622248, ""prior_median_performance"": 14.745, ""prior_player_rating"": 1511.2473035297876, ""prior_q25_performance"": 9.32, ""prior_raw_observation_count"": 190.0, ""prior_residual_uncertainty"": 0.1, ""prior_role_adjusted_kp"": 0.03263207369346868, ""prior_role_relative_rating"": 0.11247303529787625, ""prior_starter_reliability"": 0.9616118044482815, ""prior_team_state"": 0.0425428232541029, ""prior_team_strength"": 0.3003343866596625, ""schedule_opponent_context"": 3.0, ""playstyle_applicable"": 1.0}"
